circuit_width,circuit_depth,u1,u2,u3,cx,hamming_weight,25_observed_state_prob,50_observed_state_prob,75_observed_state_prob,25_frc_state_error,50_frc_state_error,75_frc_state_error,25_frc_program_error,50_frc_program_error,75_frc_program_error,true_probability,state_name
2,3,2,1,1,1,0,45.0,48.0,52.0,10.999999999999998,14.000000000000002,16.000000000000004,11.0,14.000000000000002,16.0,44.0,00
2,3,2,1,1,1,1,3.0,4.0,5.0,4.0,6.0,7.250000000000001,11.0,14.000000000000002,16.0,1.0,01
2,3,2,1,1,1,1,41.0,44.0,47.0,1.0,2.0,3.0,11.0,14.000000000000002,16.0,54.0,10
2,3,2,1,1,1,2,2.0,3.0,5.0,4.0,5.0,7.000000000000001,11.0,14.000000000000002,16.0,1.0,11
1,1,1,0,0,0,0,94.0,95.0,96.24999999999999,3.0000000000000027,5.000000000000004,6.000000000000005,3.0000000000000013,5.000000000000003,6.000000000000003,100.0,0
1,1,1,0,0,0,1,3.75,5.0,6.0,3.0,5.0,6.0,3.0000000000000013,5.000000000000003,6.000000000000003,0.0,1
4,4,1,1,4,5,0,1.0,1.0,2.0,60.0,64.0,66.24999999999999,60.0,64.0,66.25,0.0,0000
4,4,1,1,4,5,1,1.0,2.0,3.0,1.0,2.0,3.0,60.0,64.0,66.25,1.0,0001
4,4,1,1,4,5,1,11.0,13.0,15.0,1.0,1.0,2.0,60.0,64.0,66.25,12.0,0010
4,4,1,1,4,5,2,0.0,1.0,1.0,0.0,0.0,0.0,60.0,64.0,66.25,0.0,0011
4,4,1,1,4,5,1,2.0,3.0,4.0,4.75,6.0,8.0,60.0,64.0,66.25,1.0,0100
4,4,1,1,4,5,2,2.0,3.0,5.0,0.0,0.0,1.0,60.0,64.0,66.25,4.0,0101
4,4,1,1,4,5,2,23.0,26.0,28.000000000000004,0.0,0.0,0.0,60.0,64.0,66.25,28.999999999999996,0110
4,4,1,1,4,5,3,1.0,1.0,2.0,0.0,0.0,0.0,60.0,64.0,66.25,0.0,0111
4,4,1,1,4,5,1,2.0,3.0,4.0,7.000000000000001,9.0,10.0,60.0,64.0,66.25,1.0,1000
4,4,1,1,4,5,2,3.0,3.5000000000000004,5.0,0.0,0.0,1.0,60.0,64.0,66.25,7.000000000000001,1001
4,4,1,1,4,5,2,25.0,28.000000000000004,30.0,0.0,0.0,0.25,60.0,64.0,66.25,34.0,1010
4,4,1,1,4,5,3,1.0,2.0,3.0,0.0,0.0,0.0,60.0,64.0,66.25,0.0,1011
4,4,1,1,4,5,2,0.0,1.0,2.0,36.0,39.0,42.0,60.0,64.0,66.25,1.0,1100
4,4,1,1,4,5,3,1.0,1.0,2.0,2.0,3.0,4.0,60.0,64.0,66.25,0.0,1101
4,4,1,1,4,5,3,7.000000000000001,9.0,11.0,0.75,1.0,2.0,60.0,64.0,66.25,10.0,1110
4,4,1,1,4,5,4,0.0,1.0,1.0,0.0,0.0,0.0,60.0,64.0,66.25,0.0,1111
3,3,2,1,0,3,0,44.0,47.0,51.0,47.0,51.0,54.0,47.0,51.0,54.0,57.99999999999999,000
3,3,2,1,0,3,1,2.0,3.0,4.0,1.0,2.0,3.0,47.0,51.0,54.0,0.0,001
3,3,2,1,0,3,1,0.0,1.0,2.0,1.0,1.0,2.0,47.0,51.0,54.0,0.0,010
3,3,2,1,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,47.0,51.0,54.0,0.0,011
3,3,2,1,0,3,1,41.0,44.5,48.0,39.0,43.0,46.0,47.0,51.0,54.0,42.0,100
3,3,2,1,0,3,2,1.0,2.0,3.0,1.0,2.0,3.0,47.0,51.0,54.0,0.0,101
3,3,2,1,0,3,2,0.0,1.0,2.0,0.0,1.0,2.0,47.0,51.0,54.0,0.0,110
3,3,2,1,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,47.0,51.0,54.0,0.0,111
5,1,0,0,1,2,0,64.0,67.0,70.0,53.0,56.00000000000001,59.00000000000001,53.000000000000014,56.000000000000014,59.00000000000001,87.0,00000
5,1,0,0,1,2,1,0.0,1.0,2.0,1.0,2.0,3.0,53.000000000000014,56.000000000000014,59.00000000000001,0.0,00001
5,1,0,0,1,2,1,1.0,1.5,2.0,0.0,1.0,2.0,53.000000000000014,56.000000000000014,59.00000000000001,0.0,00010
5,1,0,0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,53.000000000000014,56.000000000000014,59.00000000000001,0.0,00011
5,1,0,0,1,2,1,2.0,3.5000000000000004,5.0,3.0,4.0,6.0,53.000000000000014,56.000000000000014,59.00000000000001,0.0,00100
5,1,0,0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,53.000000000000014,56.000000000000014,59.00000000000001,0.0,00101
5,1,0,0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,53.000000000000014,56.000000000000014,59.00000000000001,0.0,00110
5,1,0,0,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,53.000000000000014,56.000000000000014,59.00000000000001,0.0,00111
5,1,0,0,1,2,1,15.0,16.0,20.0,30.75,33.0,36.0,53.000000000000014,56.000000000000014,59.00000000000001,13.0,01000
5,1,0,0,1,2,2,0.0,0.0,0.0,1.0,2.0,3.0,53.000000000000014,56.000000000000014,59.00000000000001,0.0,01001
5,1,0,0,1,2,2,0.0,0.0,1.0,0.0,1.0,1.0,53.000000000000014,56.000000000000014,59.00000000000001,0.0,01010
5,1,0,0,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,53.000000000000014,56.000000000000014,59.00000000000001,0.0,01011
5,1,0,0,1,2,2,0.0,1.0,1.0,2.0,3.0,5.0,53.000000000000014,56.000000000000014,59.00000000000001,0.0,01100
5,1,0,0,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,53.000000000000014,56.000000000000014,59.00000000000001,0.0,01101
5,1,0,0,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,53.000000000000014,56.000000000000014,59.00000000000001,0.0,01110
5,1,0,0,1,2,4,0.0,0.0,0.0,0.0,0.0,0.0,53.000000000000014,56.000000000000014,59.00000000000001,0.0,01111
5,1,0,0,1,2,1,4.0,6.0,8.0,2.0,4.0,5.0,53.000000000000014,56.000000000000014,59.00000000000001,0.0,10000
5,1,0,0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,53.000000000000014,56.000000000000014,59.00000000000001,0.0,10001
5,1,0,0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,53.000000000000014,56.000000000000014,59.00000000000001,0.0,10010
5,1,0,0,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,53.000000000000014,56.000000000000014,59.00000000000001,0.0,10011
5,1,0,0,1,2,2,0.0,0.0,1.0,0.0,0.0,1.0,53.000000000000014,56.000000000000014,59.00000000000001,0.0,10100
5,1,0,0,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,53.000000000000014,56.000000000000014,59.00000000000001,0.0,10101
5,1,0,0,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,53.000000000000014,56.000000000000014,59.00000000000001,0.0,10110
5,1,0,0,1,2,4,0.0,0.0,0.0,0.0,0.0,0.0,53.000000000000014,56.000000000000014,59.00000000000001,0.0,10111
5,1,0,0,1,2,2,1.0,1.0,2.25,2.0,3.0,4.0,53.000000000000014,56.000000000000014,59.00000000000001,0.0,11000
5,1,0,0,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,53.000000000000014,56.000000000000014,59.00000000000001,0.0,11001
5,1,0,0,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,53.000000000000014,56.000000000000014,59.00000000000001,0.0,11010
5,1,0,0,1,2,4,0.0,0.0,0.0,0.0,0.0,0.0,53.000000000000014,56.000000000000014,59.00000000000001,0.0,11011
5,1,0,0,1,2,3,0.0,0.0,0.0,0.0,0.0,0.25,53.000000000000014,56.000000000000014,59.00000000000001,0.0,11100
5,1,0,0,1,2,4,0.0,0.0,0.0,0.0,0.0,0.0,53.000000000000014,56.000000000000014,59.00000000000001,0.0,11101
5,1,0,0,1,2,4,0.0,0.0,0.0,0.0,0.0,0.0,53.000000000000014,56.000000000000014,59.00000000000001,0.0,11110
5,1,0,0,1,2,5,0.0,0.0,0.0,0.0,0.0,0.0,53.000000000000014,56.000000000000014,59.00000000000001,0.0,11111
2,1,1,0,1,0,0,2.0,4.0,6.0,5.750000000000005,6.999999999999995,8.999999999999996,5.750000000000003,6.999999999999998,9.0,0.0,00
2,1,1,0,1,0,1,0.0,0.0,0.0,4.0,5.0,6.0,5.750000000000003,6.999999999999998,9.0,0.0,01
2,1,1,0,1,0,1,88.0,91.0,93.0,1.0,2.0,3.0,5.750000000000003,6.999999999999998,9.0,100.0,10
2,1,1,0,1,0,2,3.0,5.0,6.0,0.0,0.0,0.0,5.750000000000003,6.999999999999998,9.0,0.0,11
4,5,0,1,1,9,0,14.000000000000002,16.0,18.0,95.0,97.0,98.0,95.0,97.00000000000001,98.00000000000001,14.000000000000002,0000
4,5,0,1,1,9,1,0.0,1.0,2.0,16.75,19.0,21.0,95.0,97.00000000000001,98.00000000000001,0.0,0001
4,5,0,1,1,9,1,2.0,3.0,4.0,0.0,1.0,1.0,95.0,97.00000000000001,98.00000000000001,0.0,0010
4,5,0,1,1,9,2,1.0,2.0,3.0,3.0,4.0,5.0,95.0,97.00000000000001,98.00000000000001,0.0,0011
4,5,0,1,1,9,1,2.0,3.0,4.0,8.0,9.0,11.0,95.0,97.00000000000001,98.00000000000001,0.0,0100
4,5,0,1,1,9,2,1.0,2.0,3.0,46.0,49.0,52.0,95.0,97.00000000000001,98.00000000000001,0.0,0101
4,5,0,1,1,9,2,10.0,13.0,15.0,0.75,1.0,2.0,95.0,97.00000000000001,98.00000000000001,15.0,0110
4,5,0,1,1,9,3,0.0,1.0,1.0,5.0,7.000000000000001,8.0,95.0,97.00000000000001,98.00000000000001,0.0,0111
4,5,0,1,1,9,1,0.0,1.0,2.0,0.0,0.0,1.0,95.0,97.00000000000001,98.00000000000001,0.0,1000
4,5,0,1,1,9,2,4.0,5.0,7.000000000000001,0.0,1.0,2.0,95.0,97.00000000000001,98.00000000000001,0.0,1001
4,5,0,1,1,9,2,1.0,2.0,3.0,0.0,0.0,1.0,95.0,97.00000000000001,98.00000000000001,0.0,1010
4,5,0,1,1,9,3,18.0,21.0,24.25,0.0,0.0,0.25,95.0,97.00000000000001,98.00000000000001,32.0,1011
4,5,0,1,1,9,2,1.0,2.0,3.0,0.0,1.0,1.0,95.0,97.00000000000001,98.00000000000001,0.0,1100
4,5,0,1,1,9,3,18.0,22.0,24.25,1.0,2.0,3.25,95.0,97.00000000000001,98.00000000000001,39.0,1101
4,5,0,1,1,9,3,0.0,1.0,2.0,0.0,0.0,0.0,95.0,97.00000000000001,98.00000000000001,0.0,1110
4,5,0,1,1,9,4,2.0,3.0,4.0,0.0,0.0,1.0,95.0,97.00000000000001,98.00000000000001,0.0,1111
1,1,1,0,0,0,0,94.0,96.0,97.0,4.0000000000000036,5.000000000000004,6.000000000000005,4.000000000000002,5.000000000000003,6.000000000000003,100.0,0
1,1,1,0,0,0,1,3.0,4.0,6.0,4.0,5.0,6.0,4.000000000000002,5.000000000000003,6.000000000000003,0.0,1
3,3,1,3,1,2,0,22.75,26.0,28.999999999999996,76.0,80.0,82.0,76.00000000000001,80.0,82.0,26.0,000
3,3,1,3,1,2,1,21.0,23.0,27.0,3.0,4.0,6.0,76.00000000000001,80.0,82.0,24.0,001
3,3,1,3,1,2,1,1.0,1.0,2.0,26.0,28.999999999999996,32.0,76.00000000000001,80.0,82.0,1.0,010
3,3,1,3,1,2,2,1.0,1.5,2.0,5.0,7.000000000000001,8.0,76.00000000000001,80.0,82.0,2.0,011
3,3,1,3,1,2,1,19.75,22.5,26.0,18.0,21.0,23.0,76.00000000000001,80.0,82.0,14.000000000000002,100
3,3,1,3,1,2,2,19.0,21.5,24.0,2.0,3.0,4.0,76.00000000000001,80.0,82.0,32.0,101
3,3,1,3,1,2,2,1.0,2.0,2.0,10.0,13.0,15.0,76.00000000000001,80.0,82.0,1.0,110
3,3,1,3,1,2,3,0.0,1.0,2.0,1.0,2.0,3.0,76.00000000000001,80.0,82.0,0.0,111
3,5,3,3,1,4,0,10.0,12.0,15.0,85.0,87.0,89.0,85.00000000000001,87.00000000000001,89.0,7.000000000000001,000
3,5,3,3,1,4,1,10.0,12.0,13.0,1.0,1.0,2.0,85.00000000000001,87.00000000000001,89.0,11.0,001
3,5,3,3,1,4,1,30.0,33.0,37.0,49.0,52.0,55.00000000000001,85.00000000000001,87.00000000000001,89.0,40.0,010
3,5,3,3,1,4,2,28.000000000000004,31.5,35.0,4.0,6.0,7.000000000000001,85.00000000000001,87.00000000000001,89.0,42.0,011
3,5,3,3,1,4,1,0.0,1.0,2.0,1.0,2.0,3.0,85.00000000000001,87.00000000000001,89.0,0.0,100
3,5,3,3,1,4,2,1.0,1.0,2.0,3.0,4.0,5.0,85.00000000000001,87.00000000000001,89.0,0.0,101
3,5,3,3,1,4,2,2.0,4.0,5.0,5.0,7.000000000000001,9.0,85.00000000000001,87.00000000000001,89.0,0.0,110
3,5,3,3,1,4,3,2.0,4.0,5.0,12.0,14.000000000000002,17.0,85.00000000000001,87.00000000000001,89.0,0.0,111
5,3,3,2,2,4,0,9.0,11.0,13.0,34.0,38.0,40.0,34.0,38.0,40.0,12.0,00000
5,3,3,2,2,4,1,0.0,0.0,0.0,2.0,3.5000000000000004,5.0,34.0,38.0,40.0,0.0,00001
5,3,3,2,2,4,1,13.0,15.5,19.0,4.0,6.0,7.250000000000001,34.0,38.0,40.0,0.0,00010
5,3,3,2,2,4,2,0.0,0.0,1.0,0.0,0.0,1.0,34.0,38.0,40.0,0.0,00011
5,3,3,2,2,4,1,1.0,2.0,3.0,7.000000000000001,8.5,10.25,34.0,38.0,40.0,3.0,00100
5,3,3,2,2,4,2,0.0,0.0,0.0,0.0,1.0,2.0,34.0,38.0,40.0,0.0,00101
5,3,3,2,2,4,2,1.7500000000000002,2.0,4.0,0.0,1.0,2.0,34.0,38.0,40.0,0.0,00110
5,3,3,2,2,4,3,0.0,0.0,0.0,0.0,0.0,0.0,34.0,38.0,40.0,0.0,00111
5,3,3,2,2,4,1,1.0,2.0,2.0,0.0,1.0,2.0,34.0,38.0,40.0,0.0,01000
5,3,3,2,2,4,2,0.0,0.0,0.0,0.0,0.0,0.0,34.0,38.0,40.0,0.0,01001
5,3,3,2,2,4,2,13.0,15.0,17.0,0.0,0.0,0.0,34.0,38.0,40.0,36.0,01010
5,3,3,2,2,4,3,0.0,0.0,0.0,0.0,0.0,0.0,34.0,38.0,40.0,0.0,01011
5,3,3,2,2,4,2,0.0,0.0,1.0,0.0,0.0,1.0,34.0,38.0,40.0,0.0,01100
5,3,3,2,2,4,3,0.0,0.0,0.0,0.0,0.0,0.0,34.0,38.0,40.0,0.0,01101
5,3,3,2,2,4,3,2.0,3.0,4.0,0.0,0.0,0.0,34.0,38.0,40.0,5.0,01110
5,3,3,2,2,4,4,0.0,0.0,0.0,0.0,0.0,0.0,34.0,38.0,40.0,0.0,01111
5,3,3,2,2,4,1,8.0,9.0,12.0,8.75,11.0,13.0,34.0,38.0,40.0,7.000000000000001,10000
5,3,3,2,2,4,2,0.0,0.0,0.0,0.0,0.0,1.0,34.0,38.0,40.0,0.0,10001
5,3,3,2,2,4,2,11.0,14.000000000000002,15.0,0.0,1.0,2.0,34.0,38.0,40.0,0.0,10010
5,3,3,2,2,4,3,0.0,0.0,0.0,0.0,0.0,0.0,34.0,38.0,40.0,0.0,10011
5,3,3,2,2,4,2,1.0,2.0,3.0,1.0,2.0,3.0,34.0,38.0,40.0,0.0,10100
5,3,3,2,2,4,3,0.0,0.0,0.0,0.0,0.0,0.0,34.0,38.0,40.0,0.0,10101
5,3,3,2,2,4,3,2.0,3.0,4.0,0.0,0.0,0.0,34.0,38.0,40.0,0.0,10110
5,3,3,2,2,4,4,0.0,0.0,0.0,0.0,0.0,0.0,34.0,38.0,40.0,0.0,10111
5,3,3,2,2,4,2,1.0,2.0,2.0,0.0,0.0,0.0,34.0,38.0,40.0,0.0,11000
5,3,3,2,2,4,3,0.0,0.0,0.0,0.0,0.0,0.0,34.0,38.0,40.0,0.0,11001
5,3,3,2,2,4,3,11.75,13.0,16.0,0.0,0.0,0.0,34.0,38.0,40.0,35.0,11010
5,3,3,2,2,4,4,0.0,0.0,1.0,0.0,0.0,0.0,34.0,38.0,40.0,0.0,11011
5,3,3,2,2,4,3,0.0,0.0,0.0,0.0,0.0,0.0,34.0,38.0,40.0,0.0,11100
5,3,3,2,2,4,4,0.0,0.0,0.0,0.0,0.0,0.0,34.0,38.0,40.0,0.0,11101
5,3,3,2,2,4,4,1.0,2.0,4.0,0.0,0.0,0.0,34.0,38.0,40.0,2.0,11110
5,3,3,2,2,4,5,0.0,0.0,0.0,0.0,0.0,0.0,34.0,38.0,40.0,0.0,11111
4,3,3,1,2,3,0,1.0,2.0,3.0,59.00000000000001,62.0,65.0,59.00000000000001,62.000000000000014,65.00000000000001,2.0,0000
4,3,3,1,2,3,1,1.0,2.0,3.0,38.0,41.0,44.0,59.00000000000001,62.000000000000014,65.00000000000001,3.0,0001
4,3,3,1,2,3,1,0.0,0.0,0.0,0.0,0.0,1.0,59.00000000000001,62.000000000000014,65.00000000000001,0.0,0010
4,3,3,1,2,3,2,0.0,0.0,0.0,0.0,1.0,1.0,59.00000000000001,62.000000000000014,65.00000000000001,0.0,0011
4,3,3,1,2,3,1,5.0,6.5,8.0,2.0,3.0,5.0,59.00000000000001,62.000000000000014,65.00000000000001,0.0,0100
4,3,3,1,2,3,2,6.0,7.000000000000001,8.0,3.0,4.0,5.0,59.00000000000001,62.000000000000014,65.00000000000001,0.0,0101
4,3,3,1,2,3,2,0.0,0.0,0.25,0.0,0.0,0.0,59.00000000000001,62.000000000000014,65.00000000000001,0.0,0110
4,3,3,1,2,3,3,0.0,0.0,0.0,0.0,0.0,0.0,59.00000000000001,62.000000000000014,65.00000000000001,0.0,0111
4,3,3,1,2,3,1,1.0,2.0,3.0,3.0,4.0,6.0,59.00000000000001,62.000000000000014,65.00000000000001,0.0,1000
4,3,3,1,2,3,2,1.0,2.0,3.0,3.0,4.0,6.0,59.00000000000001,62.000000000000014,65.00000000000001,0.0,1001
4,3,3,1,2,3,2,0.0,0.0,0.0,0.0,0.0,0.25,59.00000000000001,62.000000000000014,65.00000000000001,0.0,1010
4,3,3,1,2,3,3,0.0,0.0,0.0,0.0,0.0,0.0,59.00000000000001,62.000000000000014,65.00000000000001,0.0,1011
4,3,3,1,2,3,2,34.0,37.0,40.0,0.0,1.0,1.0,59.00000000000001,62.000000000000014,65.00000000000001,49.0,1100
4,3,3,1,2,3,3,34.0,38.0,41.0,0.0,1.0,2.0,59.00000000000001,62.000000000000014,65.00000000000001,46.0,1101
4,3,3,1,2,3,3,0.0,1.0,1.0,0.0,0.0,0.0,59.00000000000001,62.000000000000014,65.00000000000001,0.0,1110
4,3,3,1,2,3,4,0.0,0.5,1.0,0.0,0.0,0.0,59.00000000000001,62.000000000000014,65.00000000000001,0.0,1111
5,3,1,3,1,5,0,9.0,11.0,13.0,95.0,96.0,97.0,95.0,96.00000000000001,97.00000000000001,11.0,00000
5,3,1,3,1,5,1,9.0,11.0,13.0,38.75,43.0,45.0,95.0,96.00000000000001,97.00000000000001,14.000000000000002,00001
5,3,1,3,1,5,1,0.0,1.0,2.0,0.0,0.5,1.0,95.0,96.00000000000001,97.00000000000001,0.0,00010
5,3,1,3,1,5,2,0.0,1.0,2.0,6.0,7.000000000000001,10.0,95.0,96.00000000000001,97.00000000000001,0.0,00011
5,3,1,3,1,5,1,1.0,2.0,3.0,0.0,0.0,0.0,95.0,96.00000000000001,97.00000000000001,0.0,00100
5,3,1,3,1,5,2,1.0,2.0,3.0,0.0,1.0,2.0,95.0,96.00000000000001,97.00000000000001,0.0,00101
5,3,1,3,1,5,2,0.0,0.0,1.0,0.0,0.0,0.0,95.0,96.00000000000001,97.00000000000001,0.0,00110
5,3,1,3,1,5,3,0.0,0.0,1.0,0.0,0.0,0.0,95.0,96.00000000000001,97.00000000000001,0.0,00111
5,3,1,3,1,5,1,1.0,1.5,2.0,0.0,0.0,1.0,95.0,96.00000000000001,97.00000000000001,0.0,01000
5,3,1,3,1,5,2,1.0,2.0,3.0,3.0,4.0,6.0,95.0,96.00000000000001,97.00000000000001,0.0,01001
5,3,1,3,1,5,2,0.0,1.0,2.0,0.0,0.0,0.0,95.0,96.00000000000001,97.00000000000001,0.0,01010
5,3,1,3,1,5,3,0.0,1.0,2.0,0.0,1.0,1.0,95.0,96.00000000000001,97.00000000000001,0.0,01011
5,3,1,3,1,5,2,4.0,5.0,7.000000000000001,0.0,0.0,0.0,95.0,96.00000000000001,97.00000000000001,0.0,01100
5,3,1,3,1,5,3,3.75,5.0,7.000000000000001,0.0,0.0,0.0,95.0,96.00000000000001,97.00000000000001,0.0,01101
5,3,1,3,1,5,3,4.0,5.0,6.25,0.0,0.0,0.0,95.0,96.00000000000001,97.00000000000001,13.0,01110
5,3,1,3,1,5,4,4.0,5.0,6.0,0.0,0.0,0.0,95.0,96.00000000000001,97.00000000000001,15.0,01111
5,3,1,3,1,5,1,6.0,8.0,10.0,1.0,2.0,3.0,95.0,96.00000000000001,97.00000000000001,14.000000000000002,10000
5,3,1,3,1,5,2,6.0,8.0,10.0,23.0,26.0,28.999999999999996,95.0,96.00000000000001,97.00000000000001,9.0,10001
5,3,1,3,1,5,2,0.0,1.0,2.0,0.0,0.0,1.0,95.0,96.00000000000001,97.00000000000001,0.0,10010
5,3,1,3,1,5,3,0.0,1.0,2.0,3.0,4.5,6.0,95.0,96.00000000000001,97.00000000000001,0.0,10011
5,3,1,3,1,5,2,1.0,1.0,2.0,0.0,0.0,0.0,95.0,96.00000000000001,97.00000000000001,0.0,10100
5,3,1,3,1,5,3,1.0,1.0,2.0,0.0,0.5,1.0,95.0,96.00000000000001,97.00000000000001,0.0,10101
5,3,1,3,1,5,3,0.0,0.0,1.0,0.0,0.0,0.0,95.0,96.00000000000001,97.00000000000001,0.0,10110
5,3,1,3,1,5,4,0.0,0.0,1.0,0.0,0.0,0.0,95.0,96.00000000000001,97.00000000000001,0.0,10111
5,3,1,3,1,5,2,0.75,1.0,2.0,0.0,0.0,0.25,95.0,96.00000000000001,97.00000000000001,0.0,11000
5,3,1,3,1,5,3,0.0,1.0,2.0,1.7500000000000002,3.0,4.0,95.0,96.00000000000001,97.00000000000001,0.0,11001
5,3,1,3,1,5,3,0.0,1.0,1.0,0.0,0.0,0.0,95.0,96.00000000000001,97.00000000000001,0.0,11010
5,3,1,3,1,5,4,0.0,1.0,1.0,0.0,0.0,1.0,95.0,96.00000000000001,97.00000000000001,0.0,11011
5,3,1,3,1,5,3,3.0,4.0,5.250000000000001,0.0,0.0,0.0,95.0,96.00000000000001,97.00000000000001,0.0,11100
5,3,1,3,1,5,4,3.0,4.0,5.0,0.0,0.0,0.0,95.0,96.00000000000001,97.00000000000001,0.0,11101
5,3,1,3,1,5,4,3.0,4.0,6.0,0.0,0.0,0.0,95.0,96.00000000000001,97.00000000000001,15.0,11110
5,3,1,3,1,5,5,3.0,4.0,5.0,0.0,0.0,0.0,95.0,96.00000000000001,97.00000000000001,9.0,11111
1,2,0,1,1,0,0,47.0,49.0,53.0,48.75,51.0,54.0,48.75,51.0,54.0,53.0,0
1,2,0,1,1,0,1,47.0,51.0,53.0,48.75,51.0,54.0,48.75,51.0,54.0,47.0,1
3,5,1,4,2,4,0,7.000000000000001,9.0,11.0,95.0,96.5,97.0,95.0,96.50000000000001,97.00000000000001,4.0,000
3,5,1,4,2,4,1,19.0,22.0,25.0,5.0,7.000000000000001,9.0,95.0,96.50000000000001,97.00000000000001,21.0,001
3,5,1,4,2,4,1,8.0,11.0,13.0,3.0,5.0,6.0,95.0,96.50000000000001,97.00000000000001,8.0,010
3,5,1,4,2,4,2,11.0,13.0,15.25,8.0,9.0,12.0,95.0,96.50000000000001,97.00000000000001,18.0,011
3,5,1,4,2,4,1,12.0,13.0,15.0,4.0,5.0,7.000000000000001,95.0,96.50000000000001,97.00000000000001,15.0,100
3,5,1,4,2,4,2,9.0,11.0,14.000000000000002,11.0,14.000000000000002,16.0,95.0,96.50000000000001,97.00000000000001,12.0,101
3,5,1,4,2,4,2,13.0,15.0,17.0,16.0,18.0,21.0,95.0,96.50000000000001,97.00000000000001,19.0,110
3,5,1,4,2,4,3,4.0,5.0,7.000000000000001,34.0,37.0,40.0,95.0,96.50000000000001,97.00000000000001,3.0,111
5,1,0,1,0,2,0,37.0,39.0,42.25,95.75,97.0,98.0,95.75,97.00000000000001,98.00000000000001,52.0,00000
5,1,0,1,0,2,1,1.0,2.0,3.0,0.0,0.0,0.0,95.75,97.00000000000001,98.00000000000001,0.0,00001
5,1,0,1,0,2,1,34.0,38.0,41.0,72.0,74.0,77.0,95.75,97.00000000000001,98.00000000000001,48.0,00010
5,1,0,1,0,2,2,1.0,2.0,3.0,3.0,4.0,5.0,95.75,97.00000000000001,98.00000000000001,0.0,00011
5,1,0,1,0,2,1,3.0,4.0,5.0,0.0,0.0,0.0,95.75,97.00000000000001,98.00000000000001,0.0,00100
5,1,0,1,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,95.75,97.00000000000001,98.00000000000001,0.0,00101
5,1,0,1,0,2,2,3.0,4.0,5.250000000000001,5.0,7.000000000000001,9.0,95.75,97.00000000000001,98.00000000000001,0.0,00110
5,1,0,1,0,2,3,0.0,0.0,1.0,0.0,0.0,1.0,95.75,97.00000000000001,98.00000000000001,0.0,00111
5,1,0,1,0,2,1,0.0,0.0,1.0,0.0,0.0,0.0,95.75,97.00000000000001,98.00000000000001,0.0,01000
5,1,0,1,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,95.75,97.00000000000001,98.00000000000001,0.0,01001
5,1,0,1,0,2,2,0.0,0.0,1.0,0.0,1.0,1.0,95.75,97.00000000000001,98.00000000000001,0.0,01010
5,1,0,1,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,95.75,97.00000000000001,98.00000000000001,0.0,01011
5,1,0,1,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,95.75,97.00000000000001,98.00000000000001,0.0,01100
5,1,0,1,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,95.75,97.00000000000001,98.00000000000001,0.0,01101
5,1,0,1,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,95.75,97.00000000000001,98.00000000000001,0.0,01110
5,1,0,1,0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,95.75,97.00000000000001,98.00000000000001,0.0,01111
5,1,0,1,0,2,1,2.0,4.0,5.0,0.0,0.0,1.0,95.75,97.00000000000001,98.00000000000001,0.0,10000
5,1,0,1,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,95.75,97.00000000000001,98.00000000000001,0.0,10001
5,1,0,1,0,2,2,2.0,4.0,4.0,5.0,7.000000000000001,8.0,95.75,97.00000000000001,98.00000000000001,0.0,10010
5,1,0,1,0,2,3,0.0,0.0,0.0,0.0,0.0,1.0,95.75,97.00000000000001,98.00000000000001,0.0,10011
5,1,0,1,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,95.75,97.00000000000001,98.00000000000001,0.0,10100
5,1,0,1,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,95.75,97.00000000000001,98.00000000000001,0.0,10101
5,1,0,1,0,2,3,0.0,0.0,1.0,0.0,0.0,1.0,95.75,97.00000000000001,98.00000000000001,0.0,10110
5,1,0,1,0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,95.75,97.00000000000001,98.00000000000001,0.0,10111
